terminal_longaxxiscode,terminal_longname,supplier_name,Product_Code,Net Price,PriceEffectiveDateTime,shipto_name,Distance,Freight Charge,Total Cost,"Freight for 7,500G","Net Price for 7,500G","Total Cost for 7,500G",product_type
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,31-08-2015 18:00,Pilot 6,286.9,0.1268,1.7843,951,12431.25,13382.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,31-08-2015 18:00,Pilot 6,286.9,0.1268,1.7818,951,12412.5,13363.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,31-08-2015 18:00,Pilot 8,293.49,0.1294,1.7794,970.5,12375,13345.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,31-08-2015 18:00,Pilot 8,293.49,0.1294,1.7894,970.5,12450,13420.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,31-08-2015 18:00,Pilot 8,293.49,0.1294,1.7869,970.5,12431.25,13401.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,31-08-2015 18:00,Pilot 8,293.49,0.1294,1.7844,970.5,12412.5,13383,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,31-08-2015 18:00,Pilot 9,339.6,0.1478,1.7978,1108.5,12375,13483.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,31-08-2015 18:00,Pilot 9,339.6,0.1478,1.8078,1108.5,12450,13558.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,31-08-2015 18:00,Pilot 9,339.6,0.1478,1.8053,1108.5,12431.25,13539.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,31-08-2015 18:00,Pilot 9,339.6,0.1478,1.8028,1108.5,12412.5,13521,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 15:30,Pilot 1,476.28,0.2025,1.9625,1518.75,13200,14718.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 16:00,Pilot 1,476.28,0.2025,1.9625,1518.75,13200,14718.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,31-08-2015 19:00,Pilot 1,135.91,0.0664,2.1,498,15252,15750,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 15:30,Pilot 2,551.26,0.2325,1.9925,1743.75,13200,14943.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 16:00,Pilot 2,551.26,0.2325,1.9925,1743.75,13200,14943.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,31-08-2015 19:00,Pilot 2,287.75,0.1271,2.1607,953.25,15252,16205.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 15:30,Pilot 3,506.55,0.2146,1.9746,1609.5,13200,14809.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 16:00,Pilot 3,506.55,0.2146,1.9746,1609.5,13200,14809.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,31-08-2015 19:00,Pilot 3,259,0.1156,2.1492,867,15252,16119,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 15:30,Pilot 4,553.55,0.2334,1.9934,1750.5,13200,14950.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 16:00,Pilot 4,553.55,0.2334,1.9934,1750.5,13200,14950.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,31-08-2015 19:00,Pilot 4,329.48,0.1438,2.1774,1078.5,15252,16330.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 15:30,Pilot 6,450.84,0.1923,1.9523,1442.25,13200,14642.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 16:00,Pilot 6,450.84,0.1923,1.9523,1442.25,13200,14642.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,31-08-2015 19:00,Pilot 6,272.7,0.1211,2.1547,908.25,15252,16160.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 15:30,Pilot 8,465.35,0.1981,1.9581,1485.75,13200,14685.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 16:00,Pilot 8,465.35,0.1981,1.9581,1485.75,13200,14685.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,31-08-2015 19:00,Pilot 8,342.98,0.1492,2.1828,1119,15252,16371,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 15:30,Pilot 9,512.29,0.2169,1.9769,1626.75,13200,14826.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.76,31-08-2015 16:00,Pilot 9,512.29,0.2169,1.9769,1626.75,13200,14826.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,31-08-2015 19:00,Pilot 9,414.38,0.1778,2.2114,1333.5,15252,16585.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,01-09-2015 00:01,Pilot 1,135.91,0.0664,2.1,498,15252,15750,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,01-09-2015 00:01,Pilot 2,287.75,0.1271,2.1607,953.25,15252,16205.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,01-09-2015 00:01,Pilot 3,259,0.1156,2.1492,867,15252,16119,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,01-09-2015 00:01,Pilot 4,329.48,0.1438,2.1774,1078.5,15252,16330.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,01-09-2015 00:01,Pilot 6,272.7,0.1211,2.1547,908.25,15252,16160.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,01-09-2015 00:01,Pilot 8,342.98,0.1492,2.1828,1119,15252,16371,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,2.0336,01-09-2015 00:01,Pilot 9,414.38,0.1778,2.2114,1333.5,15252,16585.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,01-09-2015 00:01,Pilot 1,368.37,0.1593,1.8093,1194.75,12375,13569.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,01-09-2015 00:01,Pilot 1,368.37,0.1593,1.8193,1194.75,12450,13644.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,01-09-2015 00:01,Pilot 1,368.37,0.1593,1.8168,1194.75,12431.25,13626,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,01-09-2015 00:01,Pilot 1,368.37,0.1593,1.8143,1194.75,12412.5,13607.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,01-09-2015 00:01,Pilot 2,399.74,0.1719,1.8219,1289.25,12375,13664.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,01-09-2015 00:01,Pilot 2,399.74,0.1719,1.8319,1289.25,12450,13739.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,01-09-2015 00:01,Pilot 2,399.74,0.1719,1.8294,1289.25,12431.25,13720.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,01-09-2015 00:01,Pilot 2,399.74,0.1719,1.8269,1289.25,12412.5,13701.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,01-09-2015 00:01,Pilot 3,353.92,0.1536,1.8036,1152,12375,13527,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,01-09-2015 00:01,Pilot 3,353.92,0.1536,1.8136,1152,12450,13602,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,01-09-2015 00:01,Pilot 3,353.92,0.1536,1.8111,1152,12431.25,13583.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,01-09-2015 00:01,Pilot 3,353.92,0.1536,1.8086,1152,12412.5,13564.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,01-09-2015 00:01,Pilot 4,391.76,0.1687,1.8187,1265.25,12375,13640.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,01-09-2015 00:01,Pilot 4,391.76,0.1687,1.8287,1265.25,12450,13715.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,01-09-2015 00:01,Pilot 4,391.76,0.1687,1.8262,1265.25,12431.25,13696.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,01-09-2015 00:01,Pilot 4,391.76,0.1687,1.8237,1265.25,12412.5,13677.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,01-09-2015 00:01,Pilot 6,286.9,0.1268,1.7768,951,12375,13326,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,01-09-2015 00:01,Pilot 6,286.9,0.1268,1.7868,951,12450,13401,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,01-09-2015 00:01,Pilot 6,286.9,0.1268,1.7843,951,12431.25,13382.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,01-09-2015 00:01,Pilot 6,286.9,0.1268,1.7818,951,12412.5,13363.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,01-09-2015 00:01,Pilot 8,293.49,0.1294,1.7794,970.5,12375,13345.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,01-09-2015 00:01,Pilot 8,293.49,0.1294,1.7894,970.5,12450,13420.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,01-09-2015 00:01,Pilot 8,293.49,0.1294,1.7869,970.5,12431.25,13401.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,01-09-2015 00:01,Pilot 8,293.49,0.1294,1.7844,970.5,12412.5,13383,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.65,01-09-2015 00:01,Pilot 9,339.6,0.1478,1.7978,1108.5,12375,13483.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.66,01-09-2015 00:01,Pilot 9,339.6,0.1478,1.8078,1108.5,12450,13558.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.6575,01-09-2015 00:01,Pilot 9,339.6,0.1478,1.8053,1108.5,12431.25,13539.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.655,01-09-2015 00:01,Pilot 9,339.6,0.1478,1.8028,1108.5,12412.5,13521,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.546,01-09-2015 18:00,Pilot 1,368.37,0.1593,1.7053,1194.75,11595,12789.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.556,01-09-2015 18:00,Pilot 1,368.37,0.1593,1.7153,1194.75,11670,12864.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5535,01-09-2015 18:00,Pilot 1,368.37,0.1593,1.7128,1194.75,11651.25,12846,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.551,01-09-2015 18:00,Pilot 1,368.37,0.1593,1.7103,1194.75,11632.5,12827.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.546,01-09-2015 18:00,Pilot 2,399.74,0.1719,1.7179,1289.25,11595,12884.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.556,01-09-2015 18:00,Pilot 2,399.74,0.1719,1.7279,1289.25,11670,12959.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5535,01-09-2015 18:00,Pilot 2,399.74,0.1719,1.7254,1289.25,11651.25,12940.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.551,01-09-2015 18:00,Pilot 2,399.74,0.1719,1.7229,1289.25,11632.5,12921.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.546,01-09-2015 18:00,Pilot 3,353.92,0.1536,1.6996,1152,11595,12747,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.556,01-09-2015 18:00,Pilot 3,353.92,0.1536,1.7096,1152,11670,12822,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5535,01-09-2015 18:00,Pilot 3,353.92,0.1536,1.7071,1152,11651.25,12803.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.551,01-09-2015 18:00,Pilot 3,353.92,0.1536,1.7046,1152,11632.5,12784.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.546,01-09-2015 18:00,Pilot 4,391.76,0.1687,1.7147,1265.25,11595,12860.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.556,01-09-2015 18:00,Pilot 4,391.76,0.1687,1.7247,1265.25,11670,12935.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5535,01-09-2015 18:00,Pilot 4,391.76,0.1687,1.7222,1265.25,11651.25,12916.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.551,01-09-2015 18:00,Pilot 4,391.76,0.1687,1.7197,1265.25,11632.5,12897.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.546,01-09-2015 18:00,Pilot 6,286.9,0.1268,1.6728,951,11595,12546,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.556,01-09-2015 18:00,Pilot 6,286.9,0.1268,1.6828,951,11670,12621,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5535,01-09-2015 18:00,Pilot 6,286.9,0.1268,1.6803,951,11651.25,12602.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.551,01-09-2015 18:00,Pilot 6,286.9,0.1268,1.6778,951,11632.5,12583.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.546,01-09-2015 18:00,Pilot 8,293.49,0.1294,1.6754,970.5,11595,12565.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.556,01-09-2015 18:00,Pilot 8,293.49,0.1294,1.6854,970.5,11670,12640.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5535,01-09-2015 18:00,Pilot 8,293.49,0.1294,1.6829,970.5,11651.25,12621.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.551,01-09-2015 18:00,Pilot 8,293.49,0.1294,1.6804,970.5,11632.5,12603,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.546,01-09-2015 18:00,Pilot 9,339.6,0.1478,1.6938,1108.5,11595,12703.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.556,01-09-2015 18:00,Pilot 9,339.6,0.1478,1.7038,1108.5,11670,12778.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5535,01-09-2015 18:00,Pilot 9,339.6,0.1478,1.7013,1108.5,11651.25,12759.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.551,01-09-2015 18:00,Pilot 9,339.6,0.1478,1.6988,1108.5,11632.5,12741,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.65,01-09-2015 18:00,Pilot 1,476.28,0.2025,1.8525,1518.75,12375,13893.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9444,01-09-2015 19:00,Pilot 1,135.91,0.0664,2.0108,498,14583,15081,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.65,01-09-2015 18:00,Pilot 2,551.26,0.2325,1.8825,1743.75,12375,14118.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9444,01-09-2015 19:00,Pilot 2,287.75,0.1271,2.0715,953.25,14583,15536.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.65,01-09-2015 18:00,Pilot 3,506.55,0.2146,1.8646,1609.5,12375,13984.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9444,01-09-2015 19:00,Pilot 3,259,0.1156,2.06,867,14583,15450,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.65,01-09-2015 18:00,Pilot 4,553.55,0.2334,1.8834,1750.5,12375,14125.5,ULSD
